tx_id,tx_size,tx_fee
tx4292,12832,195
tx4293,50148,303
tx4294,42647,761
tx4295,29868,934
tx4296,56809,948
tx4297,28994,557
tx4298,58802,762
tx4299,57349,885
tx4300,45902,786
tx4301,12877,244
tx4302,99898,563
tx4303,67090,789
tx4304,22222,102
tx4305,16293,493
tx4306,7871,389
tx4307,48543,858
tx4308,86879,710
tx4309,72014,744
tx4310,71711,273
tx4311,59913,760
tx4312,43461,328
tx4313,38527,316
tx4314,39427,468
tx4315,29854,117
tx4316,18295,905
tx4317,17596,998
tx4318,76194,539
tx4319,61542,153
tx4320,30612,751
tx4321,6137,849
tx4322,46883,371
tx4323,35474,861
tx4324,31116,994
tx4325,96442,631
tx4326,89002,212
tx4327,18049,815
tx4328,22195,211
tx4329,60281,929
tx4330,43759,558
tx4331,37485,993
tx4332,13360,301
tx4333,15399,240
tx4334,21698,553
tx4335,98243,750
tx4336,58284,479
tx4337,32565,836
tx4338,90609,365
tx4339,26334,989
tx4340,25465,477
tx4341,17347,359
tx4342,37612,698
tx4343,5399,716
tx4344,58161,746
tx4345,61282,280
tx4346,34710,868
tx4347,29091,483
tx4348,74743,230
tx4349,11596,836
tx4350,70396,691
tx4351,28693,746
tx4352,36740,255
tx4353,18906,629
tx4354,66791,867
tx4355,3415,534
tx4356,97569,308
tx4357,37784,144
tx4358,40432,640
tx4359,73337,443
tx4360,51175,541
tx4361,85300,503
tx4362,7010,522
tx4363,26341,489
tx4364,24747,295
tx4365,47859,599
tx4366,54051,152
tx4367,22312,311
tx4368,68157,773
tx4369,91757,112
tx4370,5794,329
tx4371,36391,681
tx4372,3576,490
tx4373,54226,139
tx4374,17260,987
tx4375,5224,893
tx4376,67269,142
tx4377,17835,273
tx4378,97501,745
tx4379,95777,212
tx4380,11167,331
tx4381,38421,141
tx4382,49506,697
tx4383,48973,938
tx4384,78306,988
tx4385,70382,249
tx4386,26188,467
tx4387,66699,934
tx4388,94974,722
tx4389,47185,497
tx4390,22439,967
tx4391,18245,139
tx4392,65067,920
tx4393,30297,419
tx4394,48088,868
tx4395,46725,228
tx4396,29423,965
tx4397,20728,768
tx4398,45020,127
tx4399,72514,107
tx4400,31189,747
tx4401,23191,209
tx4402,8866,754
tx4403,5713,911
tx4404,7415,247
tx4405,86006,297
tx4406,50030,938
tx4407,3446,150
tx4408,59152,953
tx4409,94446,967
tx4410,29821,825
tx4411,53836,857
tx4412,79240,446
tx4413,48255,310
tx4414,40615,326
tx4415,76567,231
tx4416,36797,905
tx4417,16440,969
tx4418,68835,585
tx4419,80985,972
tx4420,17024,831
tx4421,57261,944
tx4422,17224,628
tx4423,28148,581
tx4424,92841,197
tx4425,76694,997
tx4426,84406,459
tx4427,74213,512
tx4428,80581,482
tx4429,65074,497
tx4430,2658,474
tx4431,31100,991
tx4432,4189,149
tx4433,92632,332
tx4434,62679,676
tx4435,3066,189
tx4436,79161,162
tx4437,61823,264
tx4438,60806,405
tx4439,69484,638
tx4440,31212,947
tx4441,79638,123
tx4442,4723,659
tx4443,94081,741
tx4444,52229,726
tx4445,15703,854
tx4446,17837,346
tx4447,63932,204
tx4448,1494,296
tx4449,51179,317
tx4450,13909,504
tx4451,44407,621
tx4452,47437,909
tx4453,97116,350
tx4454,34319,845
tx4455,28672,763
tx4456,66703,720
tx4457,67701,352
tx4458,76137,756
tx4459,27493,570
tx4460,77179,882
tx4461,14880,780
tx4462,70749,603
tx4463,48296,938
tx4464,88100,724
tx4465,85156,906
tx4466,84107,741
tx4467,24181,404
tx4468,8450,106
tx4469,86250,294
tx4470,78090,190
tx4471,71078,241
tx4472,10304,831
tx4473,57762,328
tx4474,56242,508
tx4475,8652,216
tx4476,40027,521
tx4477,2662,692
tx4478,72730,225
tx4479,8050,921
tx4480,57364,545
tx4481,89882,791
tx4482,7278,516
tx4483,44747,316
tx4484,46684,234
tx4485,31113,316
tx4486,23574,319
tx4487,30914,146
tx4488,14817,805
tx4489,2619,741
tx4490,71008,930
tx4491,71856,481
tx4492,42806,235
tx4493,6314,621
tx4494,39398,260
tx4495,13233,478
tx4496,15932,289
tx4497,63301,229
tx4498,11230,150
tx4499,38982,789
tx4500,38470,101
tx4501,45963,319
tx4502,55382,424
tx4503,37207,602
tx4504,42752,186
tx4505,8363,529
tx4506,66839,377
tx4507,12540,431
tx4508,75826,1000
tx4509,31495,358
tx4510,73999,287
tx4511,97628,736
tx4512,8038,358
tx4513,43094,660
tx4514,19482,287
tx4515,91205,118
tx4516,4948,264
tx4517,90391,270
tx4518,14859,949
tx4519,40284,654
tx4520,72203,493
tx4521,65569,953
tx4522,35450,121
tx4523,4609,557
tx4524,85567,371
tx4525,33032,486
tx4526,27209,305
tx4527,60313,444
tx4528,27271,208
tx4529,61752,491
tx4530,15613,698
tx4531,53174,973
tx4532,55520,642
tx4533,63826,940
tx4534,64120,317
tx4535,8143,754
tx4536,62791,597
tx4537,33941,557
tx4538,19817,319
tx4539,80063,417
tx4540,87177,583
tx4541,73487,949
tx4542,90099,447
tx4543,24258,854
tx4544,92328,797
tx4545,50866,278
tx4546,52444,883
tx4547,19427,191
tx4548,57565,757
tx4549,85426,571
tx4550,42428,122
tx4551,14123,334
tx4552,71807,282
tx4553,41601,346
tx4554,1313,144
tx4555,56057,232
tx4556,54265,954
tx4557,11469,371
tx4558,94604,463
tx4559,58250,700
tx4560,32455,955
tx4561,41501,130
tx4562,21336,647
tx4563,54546,824
tx4564,4861,525
tx4565,2268,102
tx4566,78664,341
tx4567,30502,481
tx4568,13158,685
tx4569,29116,573
tx4570,69809,882
tx4571,44593,364
tx4572,86853,277
tx4573,75451,648
tx4574,28371,718
tx4575,21624,727
tx4576,63492,669
tx4577,55268,724
tx4578,48803,234
tx4579,95507,355
tx4580,67450,792
tx4581,65702,755
tx4582,13174,826
tx4583,10571,896
tx4584,68811,708
tx4585,48961,328
tx4586,52314,403
tx4587,3535,118
tx4588,30347,943
tx4589,27696,684
tx4590,59561,838
tx4591,49521,926
tx4592,95945,350
tx4593,64173,690
tx4594,13670,725
tx4595,11070,626
tx4596,9604,160
tx4597,59105,114
tx4598,69114,160
tx4599,86207,726
tx4600,57689,424
tx4601,74020,343
tx4602,78942,963
tx4603,63017,360
tx4604,61504,373
tx4605,85231,398
tx4606,3709,651
tx4607,59574,935
tx4608,64541,887
tx4609,44365,823
tx4610,60787,830
tx4611,39069,611
tx4612,81465,110
tx4613,40737,933
tx4614,96569,281
tx4615,4102,934
tx4616,36236,147
tx4617,61521,427
tx4618,25344,589
tx4619,35864,398
tx4620,39657,553
tx4621,3055,453
tx4622,69233,194
tx4623,40819,219
tx4624,30609,926
tx4625,81354,528
tx4626,92241,354
tx4627,19785,815
tx4628,35267,542
tx4629,81302,664
tx4630,2800,310
tx4631,27350,264
tx4632,7713,808
tx4633,9253,101
tx4634,81238,346
tx4635,35102,374
tx4636,67616,766
tx4637,12453,887
tx4638,31242,537
tx4639,61134,844
tx4640,50178,608
tx4641,88547,347
tx4642,28897,510
tx4643,34158,495
tx4644,7324,288
tx4645,11867,884
tx4646,16223,798
tx4647,45376,293
tx4648,38316,154
tx4649,65797,206
tx4650,9553,854
tx4651,65495,508
tx4652,68420,777
tx4653,41673,931
tx4654,23102,139
tx4655,94689,881
tx4656,24236,395
tx4657,31590,277
tx4658,73041,707
tx4659,21203,138
tx4660,14084,238
tx4661,96075,429
tx4662,98100,853
tx4663,78111,387
tx4664,27552,214
tx4665,11418,601
tx4666,16662,947
tx4667,83917,960
tx4668,10789,265
tx4669,14897,940
tx4670,90617,342
tx4671,57980,233
tx4672,13625,150
tx4673,29646,880
tx4674,93277,906
tx4675,73673,811
tx4676,97317,221
tx4677,21313,910
tx4678,9002,866
tx4679,96535,557
tx4680,68504,390
tx4681,12622,250
tx4682,21248,751
tx4683,4228,862
tx4684,52125,832
tx4685,16749,453
tx4686,7368,934
tx4687,88312,173
tx4688,32492,926
tx4689,18570,371
tx4690,75692,153
tx4691,44966,986
tx4692,35050,292
tx4693,7764,517
tx4694,99211,536
tx4695,87097,353
tx4696,97665,357
tx4697,70722,392
tx4698,20584,357
tx4699,44194,729
tx4700,7858,266
tx4701,59781,639
tx4702,58514,749
tx4703,67370,227
tx4704,70295,460
tx4705,43500,977
tx4706,68723,855
tx4707,4625,882
tx4708,6358,535
tx4709,10110,967
tx4710,80715,889
tx4711,45519,175
tx4712,48795,842
tx4713,44410,763
tx4714,60200,869
tx4715,17015,894
tx4716,5912,810
tx4717,69501,310
tx4718,66940,319
tx4719,26175,836
tx4720,86900,762
tx4721,64646,318
tx4722,42809,789
tx4723,27066,198
tx4724,79204,599
tx4725,8594,487
tx4726,19987,420
tx4727,38556,956
tx4728,20073,968
tx4729,38035,687
tx4730,95202,135
tx4731,91685,643
tx4732,95251,430
tx4733,59107,851
tx4734,12384,507
tx4735,29298,920
tx4736,23308,619
tx4737,33504,393
tx4738,9593,668
tx4739,70317,876
tx4740,70645,481
tx4741,8781,543
tx4742,68801,627
tx4743,98123,142
tx4744,97429,371
tx4745,54519,884
tx4746,32564,624
tx4747,49759,868
tx4748,7410,538
tx4749,8414,379
tx4750,88585,490
tx4751,30973,192
tx4752,17483,271
tx4753,41989,618
tx4754,42497,602
tx4755,54047,216
tx4756,32606,131
tx4757,66130,616
tx4758,51177,573
tx4759,28749,821
tx4760,7386,278
tx4761,44810,810
tx4762,14551,721
tx4763,91011,141
tx4764,48242,933
tx4765,23142,779
tx4766,42418,489
tx4767,88058,132
tx4768,26274,643
tx4769,37196,759
tx4770,76058,580
tx4771,78919,153
tx4772,71545,229
tx4773,4252,519
tx4774,42741,999
tx4775,11434,710
tx4776,64978,974
tx4777,11280,769
tx4778,54166,945
tx4779,86766,910
tx4780,12169,425
tx4781,62855,269
tx4782,31872,266
tx4783,39354,523
tx4784,62368,467
tx4785,72535,953
tx4786,93493,226
tx4787,9373,149
tx4788,67804,713
tx4789,48644,527
tx4790,52122,808
tx4791,20025,292
tx4792,49054,781
tx4793,7124,499
tx4794,18018,226
tx4795,37582,392
tx4796,13163,422
tx4797,90157,784
tx4798,30102,179
tx4799,87450,537
tx4800,67430,214
tx4801,56473,285
tx4802,28162,554
tx4803,94267,668
tx4804,66886,326
tx4805,48185,788
tx4806,44519,143
tx4807,68875,953
tx4808,81847,288
tx4809,66045,206
tx4810,64121,762
tx4811,23620,244
tx4812,43704,419
tx4813,32638,954
tx4814,86277,963
tx4815,60188,604
tx4816,27289,399
tx4817,91312,638
tx4818,58843,194
tx4819,32171,966
tx4820,40637,312
tx4821,33022,399
tx4822,8910,971
tx4823,75250,980
tx4824,34883,221
tx4825,19718,517
tx4826,30470,552
tx4827,58375,946
tx4828,7380,454
tx4829,15171,761
tx4830,62465,898
tx4831,75455,709
tx4832,60047,939
tx4833,65304,713
tx4834,99550,519
tx4835,33485,551
tx4836,86797,894
tx4837,18144,430
tx4838,83428,411
tx4839,68148,360
tx4840,20851,270
tx4841,90330,284
tx4842,93253,467
tx4843,31717,372
tx4844,39628,440
tx4845,86316,478
tx4846,48554,850
tx4847,61904,356
tx4848,12417,921
tx4849,29923,510
tx4850,58319,528
tx4851,91888,495
tx4852,97930,119
tx4853,34574,960
tx4854,3328,330
tx4855,96336,656
tx4856,28741,397
tx4857,22792,201
tx4858,66681,936
tx4859,13558,418
tx4860,86478,299
tx4861,32863,984
tx4862,7630,406
tx4863,35993,265
tx4864,68601,699
tx4865,95327,224
tx4866,59505,944
tx4867,82662,431
tx4868,76868,992
tx4869,28725,737
tx4870,57724,788
tx4871,61183,783
tx4872,25020,545
tx4873,97579,366
tx4874,99595,551
tx4875,12690,855
tx4876,61086,908
tx4877,76602,207
tx4878,26006,762
tx4879,55520,564
tx4880,87206,976
tx4881,29339,884
tx4882,99037,203
tx4883,31763,724
tx4884,20739,829
tx4885,87371,300
tx4886,71655,886
tx4887,37940,741
tx4888,71937,358
tx4889,26382,320
tx4890,21794,849
tx4891,52815,767
tx4892,58123,455
tx4893,49933,455
tx4894,75648,397
tx4895,90274,678
tx4896,15152,650
tx4897,75765,284
tx4898,65204,938
tx4899,53823,691
tx4900,88996,919
tx4901,36316,779
tx4902,58501,545
tx4903,98361,107
tx4904,25344,920
tx4905,25765,705
tx4906,28882,936
tx4907,86067,417
tx4908,71139,179
tx4909,75976,605
tx4910,12785,772
tx4911,82034,487
tx4912,12801,665
tx4913,28801,681
tx4914,43022,212
tx4915,51516,602
tx4916,60570,433
tx4917,60698,809
tx4918,40539,214
tx4919,79582,507
tx4920,69186,765
tx4921,95700,226
tx4922,32388,270
tx4923,79084,295
tx4924,68674,766
tx4925,27177,225
tx4926,90102,295
tx4927,29420,106
tx4928,1323,697
tx4929,33643,729
tx4930,7446,316
tx4931,46897,110
tx4932,52727,800
tx4933,78029,633
tx4934,6536,996
tx4935,58870,281
tx4936,72668,192
tx4937,91409,152
tx4938,54614,385
tx4939,21552,461
tx4940,62863,839
tx4941,20564,645
tx4942,40238,265
tx4943,11473,950
tx4944,41645,104
tx4945,99247,185
tx4946,33289,726
tx4947,41984,854
tx4948,1926,427
tx4949,23012,458
tx4950,40948,163
tx4951,15496,474
tx4952,57969,100
tx4953,13342,141
tx4954,80077,901
tx4955,78289,952
tx4956,50813,237
tx4957,65971,285
tx4958,89326,269
tx4959,16504,115
tx4960,97330,538
tx4961,96479,105
tx4962,37720,991
tx4963,47346,406
tx4964,9514,796
tx4965,60959,750
tx4966,51644,179
tx4967,77783,970
tx4968,52861,284
tx4969,97043,315
tx4970,33236,739
tx4971,30038,603
tx4972,25195,407
tx4973,87324,230
tx4974,3581,162
tx4975,79813,807
tx4976,58302,875
tx4977,12063,125
tx4978,23722,749
tx4979,65652,614
tx4980,36002,257
tx4981,58802,893
tx4982,78187,425
tx4983,14370,594
tx4984,93110,714
tx4985,66955,224
tx4986,91746,505
tx4987,30899,837
tx4988,20134,252
tx4989,99783,193
tx4990,64644,266
tx4991,37455,445
tx4992,32601,697
tx4993,38805,643
tx4994,37299,540
tx4995,29515,831
tx4996,59824,437
tx4997,47973,247
tx4998,90583,981
tx4999,32273,809
tx5000,95802,660
tx5001,61694,809
tx5002,7393,793
tx5003,24322,127
tx5004,25853,868
tx5005,73551,416
tx5006,62895,675
tx5007,51420,691
tx5008,25519,500
tx5009,85356,588
tx5010,40147,609
tx5011,50828,768
tx5012,82647,947
tx5013,63888,912
tx5014,55170,619
tx5015,32722,330
tx5016,4324,787
tx5017,84154,141
tx5018,19491,986
tx5019,17717,195
tx5020,86211,866
tx5021,43740,854
tx5022,23987,374
tx5023,50730,503
tx5024,72225,687
tx5025,73765,385
tx5026,71747,742
tx5027,3852,706
tx5028,30232,576
tx5029,76896,311
tx5030,64162,203
tx5031,72810,326
tx5032,18429,460
tx5033,84443,936
tx5034,45866,902
tx5035,94280,924
tx5036,13197,897
tx5037,8694,642
tx5038,37594,443
tx5039,69096,660
tx5040,31874,749
tx5041,29945,265
tx5042,97568,591
tx5043,8281,382
tx5044,85579,930
tx5045,28099,766
tx5046,64599,816
tx5047,40802,237
tx5048,4231,643
tx5049,19620,332
tx5050,50731,552
tx5051,81554,628
tx5052,60003,425
tx5053,22023,119
tx5054,25689,275
tx5055,26247,737
tx5056,78179,689
tx5057,4214,577
tx5058,85031,784
tx5059,79643,421
tx5060,68078,403
tx5061,60297,558
tx5062,47935,891
tx5063,8893,160
tx5064,97292,880
tx5065,61707,146
tx5066,25690,872
tx5067,88304,839
tx5068,32523,261
tx5069,60648,486
tx5070,72361,260
tx5071,28389,523
tx5072,21942,132
tx5073,74299,857
tx5074,5546,827
tx5075,36441,622
tx5076,76046,121
tx5077,23894,846
tx5078,40535,952
tx5079,59599,243
tx5080,14214,529
tx5081,93390,836
tx5082,41906,481
tx5083,45948,501
tx5084,13584,369
tx5085,52919,274
tx5086,91279,969
tx5087,39351,814
tx5088,40872,226
tx5089,67315,333
tx5090,40206,356
tx5091,47799,583
tx5092,68591,671
tx5093,11140,209
tx5094,93881,668
tx5095,94754,666
tx5096,74232,223
tx5097,36337,672
tx5098,21613,340
tx5099,27242,463
tx5100,31591,622
tx5101,69946,935
tx5102,40960,903
tx5103,76136,646
tx5104,88924,601
tx5105,59836,110
tx5106,35490,939
tx5107,82359,942
tx5108,85376,408
tx5109,53637,401
tx5110,37750,621
tx5111,20488,767
tx5112,3435,699
tx5113,88918,125
tx5114,56438,627
tx5115,58729,573
tx5116,87737,584
tx5117,93015,148
tx5118,36576,235
tx5119,79643,687
tx5120,36799,605
tx5121,96320,662
tx5122,40381,838
tx5123,72787,494
tx5124,59434,883
tx5125,45009,749
tx5126,67989,124
tx5127,58090,624
tx5128,29107,522
tx5129,80300,351
tx5130,3751,621
tx5131,78686,527
tx5132,80852,133
tx5133,28713,458
tx5134,78872,134
tx5135,97035,828
tx5136,18966,961
tx5137,42306,573
tx5138,76253,248
tx5139,75746,952
tx5140,21128,672
tx5141,85186,482
tx5142,20476,256
tx5143,79896,374
tx5144,21799,987
tx5145,85024,524
tx5146,19121,590
tx5147,57106,685
tx5148,18907,122
tx5149,57087,954
tx5150,12343,231
tx5151,79760,305
tx5152,85693,404
tx5153,58793,900
tx5154,40774,528
tx5155,51538,979
tx5156,88057,788
tx5157,27055,330
tx5158,71439,438
tx5159,84732,792
tx5160,84941,805
tx5161,80415,588
tx5162,68593,541
tx5163,21491,775
tx5164,40057,476
tx5165,87686,804
tx5166,21861,175
tx5167,79682,373
tx5168,62933,116
tx5169,7138,685
tx5170,29928,920
tx5171,6946,967
tx5172,94087,267
tx5173,29864,717
tx5174,54985,523
tx5175,6727,774
tx5176,39385,820
tx5177,24712,479
tx5178,44380,163
tx5179,83321,766
tx5180,39386,660
tx5181,72934,782
tx5182,30453,956
tx5183,22582,530
tx5184,11170,369
tx5185,25845,247
tx5186,52905,890
tx5187,91045,369
tx5188,85536,783
tx5189,25316,743
tx5190,68071,831
tx5191,67624,578
tx5192,18239,661
tx5193,15459,791
tx5194,13002,793
tx5195,8669,898
tx5196,80127,957
tx5197,32813,913
tx5198,82230,773
tx5199,63561,582
tx5200,48360,535
tx5201,86345,379
tx5202,96879,864
tx5203,71389,615
tx5204,72315,875
tx5205,7415,429
tx5206,5656,393
tx5207,72498,375
tx5208,49740,844
tx5209,5048,865
tx5210,17253,153
tx5211,97640,513
tx5212,4032,733
tx5213,66807,326
tx5214,87808,749
tx5215,49102,287
tx5216,99107,404
tx5217,65299,882
tx5218,92914,624
tx5219,47515,139
tx5220,79567,532
tx5221,79592,855
tx5222,61269,146
tx5223,87102,789
tx5224,2131,203
tx5225,61292,878
tx5226,8583,988
tx5227,75991,559
tx5228,11610,635
tx5229,94922,497
tx5230,27201,907
tx5231,53546,557
tx5232,36342,483
tx5233,38704,544
tx5234,62085,620
tx5235,35143,317
tx5236,85854,185
tx5237,84683,543
tx5238,69990,734
tx5239,4011,677
tx5240,45875,593
tx5241,41332,972
tx5242,23053,986
tx5243,49669,642
tx5244,64495,143
tx5245,98573,152
tx5246,10629,313
tx5247,64865,984
tx5248,17656,425
tx5249,76275,463
tx5250,69433,413
tx5251,34351,721
tx5252,74110,869
tx5253,90689,325
tx5254,64362,636
tx5255,6418,552
tx5256,10538,400
tx5257,71723,259
tx5258,21800,635
tx5259,57734,742
tx5260,1201,375
tx5261,53603,374
tx5262,6274,260
tx5263,75472,524
tx5264,14105,123
tx5265,94813,264
tx5266,35740,645
tx5267,80903,212
tx5268,62747,686
tx5269,45991,686
tx5270,31620,620
tx5271,31516,296
tx5272,21408,409
tx5273,2806,818
tx5274,69061,668
tx5275,29119,602
tx5276,38467,697
tx5277,77992,208
tx5278,87157,269
tx5279,91083,984
tx5280,69141,163
tx5281,55512,172
tx5282,87316,118
tx5283,1570,691
tx5284,8181,549
tx5285,86521,199
tx5286,5814,998
tx5287,29452,280
tx5288,78896,421
tx5289,52040,371
tx5290,36539,698
tx5291,51138,398
tx5292,5140,310
tx5293,75865,346
tx5294,93802,230
tx5295,3177,604
tx5296,63280,938
tx5297,97912,750
tx5298,53893,151
tx5299,77492,524
tx5300,41646,883
tx5301,33224,558
tx5302,34410,851
tx5303,57728,683
tx5304,36512,136
tx5305,43032,994
tx5306,14955,257
tx5307,55164,181
tx5308,72536,846
tx5309,24140,554
tx5310,35373,841
tx5311,28557,231
tx5312,98913,374
tx5313,31247,817
tx5314,19449,343
tx5315,71501,776
tx5316,65349,320
tx5317,88407,276
tx5318,12840,273
tx5319,59491,103
tx5320,36854,610
tx5321,17646,872
tx5322,28532,815
tx5323,58941,663
tx5324,19622,161
tx5325,49816,130
tx5326,40960,687
tx5327,31026,334
tx5328,82640,630
tx5329,36355,543
tx5330,69321,708
tx5331,69453,322
tx5332,74014,994
tx5333,10742,863
tx5334,18365,884
tx5335,51986,303
tx5336,95271,359
tx5337,33728,318
tx5338,53502,265
tx5339,41299,297
tx5340,49905,224
tx5341,28823,607
tx5342,99134,163
tx5343,6318,890
tx5344,23824,630
tx5345,7925,636
tx5346,73448,454
tx5347,9512,522
tx5348,40397,984
tx5349,2472,884
tx5350,63023,514
tx5351,7857,106
tx5352,35336,375
tx5353,22233,165
tx5354,32322,498
tx5355,44574,437
tx5356,30887,142
tx5357,86361,419
tx5358,90341,362
tx5359,68243,229
tx5360,95312,242
tx5361,50600,439
tx5362,93100,171
tx5363,78623,478
tx5364,48506,837
tx5365,81056,860
tx5366,66751,830
tx5367,23163,246
tx5368,69238,283
tx5369,55003,613
tx5370,12435,893
tx5371,8404,230
tx5372,1897,360
tx5373,21801,694
tx5374,57959,829
tx5375,51757,469
tx5376,83956,805
tx5377,23506,181
tx5378,83622,791
tx5379,9329,818
tx5380,17183,571
tx5381,16839,582
tx5382,79555,831
tx5383,19562,175
tx5384,88504,401
tx5385,96195,347
tx5386,76228,476
tx5387,14801,549
tx5388,94155,812
tx5389,97797,725
tx5390,28319,974
tx5391,29074,541
tx5392,72907,641
tx5393,2237,841
tx5394,14044,124
tx5395,25895,629
tx5396,65632,752
tx5397,27616,325
tx5398,93642,786
tx5399,95605,609
tx5400,24930,425
tx5401,58893,505
tx5402,54378,245
tx5403,83939,873
tx5404,15598,417
tx5405,34711,771
tx5406,58168,726
tx5407,10412,245
tx5408,93850,625
tx5409,98853,773
tx5410,44710,854
tx5411,76983,795
tx5412,87821,870
tx5413,98311,829
tx5414,92274,705
tx5415,7773,840
tx5416,66856,282
tx5417,57122,297
tx5418,32752,406
tx5419,23366,810
tx5420,8458,796
tx5421,38692,578
tx5422,42435,321
tx5423,75924,349
tx5424,92706,622
tx5425,86035,506
tx5426,31918,119
tx5427,91224,424
tx5428,27711,574
tx5429,15371,999
tx5430,29411,586
tx5431,79426,666
tx5432,3157,993
tx5433,93965,394
tx5434,85320,169
tx5435,78181,894
tx5436,45872,727
tx5437,64063,783
tx5438,61164,443
tx5439,24035,360
tx5440,56180,267
tx5441,28063,770
tx5442,82121,964
tx5443,17107,363
tx5444,45041,742
tx5445,60439,209
tx5446,78475,850
tx5447,99805,881
tx5448,70543,435
tx5449,77561,372
tx5450,15040,492
tx5451,38074,272
tx5452,21041,648
tx5453,15807,320
tx5454,94131,979
tx5455,64478,563
tx5456,58933,380
tx5457,80745,658
tx5458,86992,757
tx5459,45392,596
tx5460,25541,807
tx5461,99847,166
tx5462,9609,162
tx5463,8121,905
tx5464,9711,182
tx5465,6855,987
tx5466,27119,974
tx5467,15739,131
tx5468,49714,591
tx5469,89803,878
tx5470,33105,391
tx5471,7841,875
tx5472,83312,188
tx5473,46994,911
tx5474,4943,427
tx5475,55899,667
tx5476,7808,503
tx5477,28155,500
tx5478,5682,682
tx5479,11839,842
tx5480,92888,180
tx5481,11179,605
tx5482,5707,208
tx5483,75017,815
tx5484,68540,923
tx5485,18951,968
tx5486,89473,844
tx5487,93360,290
tx5488,94147,878
tx5489,48292,731
tx5490,15644,220
tx5491,2976,848
tx5492,94083,508
tx5493,66847,739
tx5494,93400,769
tx5495,43557,332
tx5496,16276,354
tx5497,84022,871
tx5498,19112,664
tx5499,75529,792
tx5500,55243,886
tx5501,18701,211
tx5502,30212,960
tx5503,68968,179
tx5504,56885,214
tx5505,24595,441
tx5506,93798,362
tx5507,96036,517
tx5508,69897,337
tx5509,51206,843
tx5510,33060,879
tx5511,17968,395
tx5512,83823,687
tx5513,96036,693
tx5514,6291,371
tx5515,14208,963
tx5516,41032,274
tx5517,13685,883
tx5518,6603,755
tx5519,40328,807
tx5520,75448,910
tx5521,38512,294
tx5522,47714,982
tx5523,90537,496
tx5524,5291,489
tx5525,35438,768
tx5526,21735,878
tx5527,51342,178
tx5528,6110,677
tx5529,7418,533
tx5530,9861,478
tx5531,51203,302
tx5532,70552,339
tx5533,61073,129
tx5534,4673,949
tx5535,82441,986
tx5536,99697,315
tx5537,92051,622
tx5538,23615,967
tx5539,32189,539
tx5540,85746,457
tx5541,10549,287
tx5542,56148,194
tx5543,25822,208
tx5544,4470,358
tx5545,85678,207
tx5546,25117,476
tx5547,4677,579
tx5548,24296,262
tx5549,78643,696
tx5550,35038,145
tx5551,23193,230
tx5552,21659,188
tx5553,75920,312
tx5554,95584,301
tx5555,13594,322
tx5556,52536,355
tx5557,44902,761
tx5558,13258,904
tx5559,5631,531
tx5560,60780,140
tx5561,4343,897
tx5562,94045,978
tx5563,7903,800
tx5564,91529,206
tx5565,89706,403
tx5566,6397,915
tx5567,74704,985
tx5568,99979,601
tx5569,22549,331
tx5570,48778,930
tx5571,96251,519
tx5572,56616,939
tx5573,73181,413
tx5574,23968,753
tx5575,55582,684
tx5576,74109,492
tx5577,55002,119
tx5578,39017,765
tx5579,58772,931
tx5580,8448,274
tx5581,84922,345
tx5582,53667,662
tx5583,78823,609
tx5584,62607,287
tx5585,74347,532
tx5586,25227,315
tx5587,94223,708
tx5588,58921,298
tx5589,97064,734
tx5590,90174,488
tx5591,7339,762
tx5592,50835,619
tx5593,24866,645
tx5594,83697,370
tx5595,49304,866
tx5596,12281,733
tx5597,19368,584
tx5598,67002,626
tx5599,25233,302
tx5600,58842,157
tx5601,20674,209
tx5602,92962,414
tx5603,37925,452
tx5604,41444,436
tx5605,30862,999
tx5606,59360,917
tx5607,47530,548
tx5608,10763,818
tx5609,48626,978
tx5610,21895,671
tx5611,43448,551
tx5612,19490,246
tx5613,89301,612
tx5614,10876,269
tx5615,36274,343
tx5616,87763,414
tx5617,85403,474
tx5618,80377,538
tx5619,99801,204
tx5620,65994,771
tx5621,35783,552
tx5622,14523,486
tx5623,27322,108
tx5624,72100,602
tx5625,92046,165
tx5626,64372,168
tx5627,49584,751
tx5628,95341,413
tx5629,30035,599
tx5630,52892,140
tx5631,32784,661
tx5632,42285,538
tx5633,44390,244
tx5634,10920,299
tx5635,37239,210
tx5636,45517,689
tx5637,81097,956
tx5638,3468,510
tx5639,28929,283
tx5640,58078,268
tx5641,61656,771
tx5642,1424,362
tx5643,96851,321
tx5644,53910,894
tx5645,64203,396
tx5646,6707,246
tx5647,96405,443
tx5648,4645,792
tx5649,86265,323
tx5650,15805,468
tx5651,63498,441
tx5652,1800,105
tx5653,92171,283
tx5654,82276,601
tx5655,66714,550
tx5656,70038,588
tx5657,99560,164
tx5658,23297,806
tx5659,74825,572
tx5660,44549,804
tx5661,6724,971
tx5662,62807,303
tx5663,74094,494
tx5664,96613,240
tx5665,57100,435
tx5666,12051,754
tx5667,39489,826
tx5668,60082,747
tx5669,94002,260
tx5670,12757,802
tx5671,79904,715
tx5672,23799,241
tx5673,23544,939
tx5674,84264,286
tx5675,11680,265
tx5676,6464,781
tx5677,33219,373
tx5678,36869,910
tx5679,11491,125
tx5680,53463,317
tx5681,77773,669
tx5682,33458,688
tx5683,74138,385
tx5684,25767,143
tx5685,56154,453
tx5686,67246,854
tx5687,24361,386
tx5688,22564,942
tx5689,29230,451
