tx_id,tx_size,tx_fee
tx87682,87296,531
tx87683,26239,353
tx87684,85087,121
tx87685,66985,419
tx87686,50993,187
tx87687,24393,202
tx87688,4417,252
tx87689,46539,616
tx87690,88168,568
tx87691,25742,164
tx87692,20235,503
tx87693,94777,904
tx87694,42637,800
tx87695,62444,881
tx87696,23860,671
tx87697,84587,266
tx87698,53477,380
tx87699,20248,831
tx87700,21195,673
tx87701,20300,670
tx87702,63192,805
tx87703,90312,164
tx87704,79319,379
tx87705,98472,701
tx87706,28820,323
tx87707,46095,849
tx87708,11680,430
tx87709,34316,510
tx87710,9684,408
tx87711,4054,519
tx87712,52821,811
tx87713,36611,563
tx87714,70250,786
tx87715,56117,448
tx87716,84403,115
tx87717,82079,468
tx87718,56303,689
tx87719,4332,400
tx87720,39827,109
tx87721,89933,771
tx87722,79298,601
tx87723,5006,488
tx87724,68436,491
tx87725,64958,871
tx87726,33169,266
tx87727,33176,595
tx87728,49077,840
tx87729,49296,385
tx87730,46499,293
tx87731,7684,324
tx87732,94887,447
tx87733,56879,598
tx87734,27344,941
tx87735,66726,662
tx87736,79448,745
tx87737,44334,375
tx87738,2036,571
tx87739,19546,426
tx87740,23158,262
tx87741,20744,279
tx87742,9968,226
tx87743,87959,624
tx87744,88778,310
tx87745,99036,912
tx87746,11673,582
tx87747,72369,684
tx87748,16160,656
tx87749,71876,242
tx87750,92079,146
tx87751,24070,791
tx87752,46866,804
tx87753,53775,657
tx87754,2671,990
tx87755,44122,960
tx87756,6245,129
tx87757,51677,427
tx87758,6740,967
tx87759,47094,408
tx87760,91839,100
tx87761,8721,560
tx87762,27097,634
tx87763,28621,871
tx87764,1277,944
tx87765,91438,848
tx87766,48271,794
tx87767,20240,198
tx87768,13997,146
tx87769,13040,320
tx87770,98109,765
tx87771,54680,526
tx87772,59924,990
tx87773,34328,863
tx87774,24351,749
tx87775,47634,598
tx87776,89739,986
tx87777,73719,882
tx87778,95305,282
tx87779,72720,588
tx87780,40991,717
tx87781,16034,707
tx87782,64001,261
tx87783,85755,127
tx87784,12223,138
tx87785,66567,164
tx87786,89412,933
tx87787,58595,552
tx87788,51001,769
tx87789,7971,747
tx87790,51757,245
tx87791,8476,344
tx87792,15068,719
tx87793,66806,336
tx87794,69876,870
tx87795,35158,292
tx87796,77515,297
tx87797,50367,299
tx87798,95776,279
tx87799,11766,695
tx87800,28406,881
tx87801,73466,446
tx87802,44950,543
tx87803,28306,483
tx87804,25200,660
tx87805,55062,915
tx87806,27788,933
tx87807,75500,272
tx87808,15176,594
tx87809,47224,850
tx87810,79849,834
tx87811,4382,340
tx87812,19874,195
tx87813,16065,141
tx87814,64671,977
tx87815,58327,564
tx87816,76288,716
tx87817,55166,366
tx87818,65281,598
tx87819,26350,735
tx87820,74295,148
tx87821,89456,110
tx87822,28121,636
tx87823,97329,503
tx87824,22603,207
tx87825,96336,614
tx87826,85443,129
tx87827,39871,400
tx87828,58211,582
tx87829,67281,141
tx87830,5700,469
tx87831,53130,698
tx87832,49110,466
tx87833,88530,167
tx87834,20427,863
tx87835,40132,336
tx87836,74466,154
tx87837,39332,332
tx87838,58377,480
tx87839,21782,510
tx87840,61180,466
tx87841,45321,220
tx87842,17983,485
tx87843,6550,325
tx87844,20011,356
tx87845,19079,597
tx87846,1769,877
tx87847,77192,249
tx87848,63143,569
tx87849,51889,103
tx87850,11826,950
tx87851,59270,749
tx87852,87367,249
tx87853,98749,874
tx87854,74473,640
tx87855,21833,291
tx87856,62644,908
tx87857,65377,173
tx87858,96480,497
tx87859,52397,745
tx87860,31500,278
tx87861,41393,963
tx87862,34428,310
tx87863,4849,743
tx87864,75236,730
tx87865,27979,308
tx87866,47148,719
tx87867,29770,246
tx87868,29106,666
tx87869,84812,221
tx87870,43520,385
tx87871,67394,136
tx87872,5860,635
tx87873,55930,516
tx87874,76035,281
tx87875,27403,946
tx87876,96828,851
tx87877,9289,180
tx87878,19637,438
tx87879,46936,571
tx87880,60044,490
tx87881,55360,427
tx87882,50500,925
tx87883,64864,703
tx87884,92357,627
tx87885,80751,481
tx87886,24058,566
tx87887,90983,887
tx87888,49496,789
tx87889,63319,617
tx87890,25144,919
tx87891,10998,950
tx87892,3344,684
tx87893,27942,206
tx87894,46588,757
tx87895,64828,867
tx87896,88819,604
tx87897,47261,581
tx87898,55967,104
tx87899,78559,218
tx87900,63672,628
tx87901,61857,514
tx87902,98420,737
tx87903,87807,292
tx87904,14808,939
tx87905,73199,409
tx87906,16080,826
tx87907,98776,841
tx87908,65927,626
tx87909,87846,513
tx87910,59457,178
tx87911,11276,686
tx87912,53438,697
tx87913,81186,841
tx87914,2514,634
tx87915,94938,317
tx87916,52844,299
tx87917,61087,880
tx87918,82720,266
tx87919,37559,796
tx87920,43404,580
tx87921,97449,436
tx87922,34570,751
tx87923,34152,769
tx87924,91595,297
tx87925,53271,717
tx87926,41141,780
tx87927,92687,154
tx87928,62510,122
tx87929,24050,453
tx87930,64804,986
tx87931,12988,932
tx87932,63583,172
tx87933,36185,539
tx87934,98483,135
tx87935,74513,891
tx87936,65461,817
tx87937,76280,385
tx87938,10055,893
tx87939,9557,530
tx87940,14478,405
tx87941,31381,797
tx87942,15866,707
tx87943,15899,366
tx87944,3833,537
tx87945,35455,427
tx87946,53959,259
tx87947,76073,259
tx87948,9611,992
tx87949,87378,790
tx87950,3403,1000
tx87951,38754,561
tx87952,20283,947
tx87953,76386,426
tx87954,71344,251
tx87955,97090,797
tx87956,38005,817
tx87957,5265,172
tx87958,33858,545
tx87959,12284,641
tx87960,7896,160
tx87961,16395,389
tx87962,34589,533
tx87963,15703,871
tx87964,50535,801
tx87965,36016,387
tx87966,1275,841
tx87967,5933,844
tx87968,99244,772
tx87969,25919,855
tx87970,75671,644
tx87971,82707,198
tx87972,88414,738
tx87973,19482,525
tx87974,81032,325
tx87975,74138,232
tx87976,9899,994
tx87977,21826,505
tx87978,60438,145
tx87979,3769,918
tx87980,41790,791
tx87981,72961,950
tx87982,61342,231
tx87983,19515,210
tx87984,53341,442
tx87985,36846,672
tx87986,20131,124
tx87987,39326,802
tx87988,13822,686
tx87989,86534,295
tx87990,81246,317
tx87991,23865,229
tx87992,80948,794
tx87993,41646,957
tx87994,34037,382
tx87995,34373,641
tx87996,74414,412
tx87997,89993,771
tx87998,84471,670
tx87999,58248,511
tx88000,64611,278
tx88001,80532,522
tx88002,5103,994
tx88003,44612,219
tx88004,74914,594
tx88005,34573,341
tx88006,56862,624
tx88007,85489,797
tx88008,87838,500
tx88009,70726,968
tx88010,3471,102
tx88011,56600,124
tx88012,41889,558
tx88013,98686,939
tx88014,91567,270
tx88015,90352,233
tx88016,68647,283
tx88017,56474,406
tx88018,86060,971
tx88019,97718,365
tx88020,21655,265
tx88021,76426,613
tx88022,66310,137
tx88023,78651,582
tx88024,93441,529
tx88025,66639,339
tx88026,6773,577
tx88027,17737,736
tx88028,67412,224
tx88029,93936,397
tx88030,31583,830
tx88031,75662,793
tx88032,79458,246
tx88033,31190,131
tx88034,72693,916
tx88035,49015,906
tx88036,28224,127
tx88037,21172,633
tx88038,44613,817
tx88039,7448,832
tx88040,26355,322
tx88041,7897,493
tx88042,60124,406
tx88043,79608,383
tx88044,24191,217
tx88045,74471,287
tx88046,38985,830
tx88047,21565,199
tx88048,58575,981
tx88049,31370,791
tx88050,6760,479
tx88051,34640,814
tx88052,49796,320
tx88053,44055,557
tx88054,9294,789
tx88055,39422,998
tx88056,94138,153
tx88057,42956,821
tx88058,81004,208
tx88059,17510,796
tx88060,14656,415
tx88061,93521,554
tx88062,99739,880
tx88063,6517,639
tx88064,67892,652
tx88065,92953,273
tx88066,50887,939
tx88067,64550,441
tx88068,35088,550
tx88069,55474,674
tx88070,72867,976
tx88071,15963,956
tx88072,18231,513
tx88073,21319,435
tx88074,55839,213
tx88075,94641,997
tx88076,38810,147
tx88077,16115,459
tx88078,20992,978
tx88079,82449,218
tx88080,45012,398
tx88081,57757,691
tx88082,28139,399
tx88083,19245,928
tx88084,74181,414
tx88085,46600,417
tx88086,74063,718
tx88087,47118,528
tx88088,65411,852
tx88089,14870,761
tx88090,24879,369
tx88091,82138,190
tx88092,62534,583
tx88093,50410,989
tx88094,80472,864
tx88095,75618,278
tx88096,76573,598
tx88097,97914,712
tx88098,92407,553
tx88099,71029,363
tx88100,58494,359
tx88101,67665,928
tx88102,65167,543
tx88103,65569,770
tx88104,5611,160
tx88105,67880,793
tx88106,25687,690
tx88107,79327,752
tx88108,19266,314
tx88109,45077,120
tx88110,55331,651
tx88111,36518,479
tx88112,54416,132
tx88113,71364,889
tx88114,34068,428
tx88115,21957,524
tx88116,55712,877
tx88117,88391,523
tx88118,92883,694
tx88119,48682,284
tx88120,28776,833
tx88121,68193,572
tx88122,66499,576
tx88123,88066,846
tx88124,76352,954
tx88125,72308,310
tx88126,87174,873
tx88127,2893,317
tx88128,45226,535
tx88129,9102,517
tx88130,10958,196
tx88131,74038,851
tx88132,51295,911
tx88133,12383,426
tx88134,64620,373
tx88135,95603,937
tx88136,88188,908
tx88137,72812,800
tx88138,13929,492
tx88139,82187,932
tx88140,57545,205
tx88141,24678,924
tx88142,23045,401
tx88143,50039,480
tx88144,35581,601
tx88145,83409,279
tx88146,58863,483
tx88147,35224,787
tx88148,70730,505
tx88149,22876,161
tx88150,97691,690
tx88151,87167,224
tx88152,65235,696
tx88153,7125,549
tx88154,41273,116
tx88155,58700,837
tx88156,91463,268
tx88157,48143,784
tx88158,48894,226
tx88159,80658,327
tx88160,78117,986
tx88161,23203,776
tx88162,19073,360
tx88163,63011,865
tx88164,99582,523
tx88165,22286,795
tx88166,96651,327
tx88167,36667,534
tx88168,57196,899
tx88169,84839,621
tx88170,71743,961
tx88171,56971,642
tx88172,98556,501
tx88173,72743,820
tx88174,97089,183
tx88175,96571,847
tx88176,88341,929
tx88177,90248,541
tx88178,24088,611
tx88179,10708,735
tx88180,48085,543
tx88181,66553,130
tx88182,31121,464
tx88183,11582,669
tx88184,27198,933
tx88185,84953,103
tx88186,32349,384
tx88187,57432,830
tx88188,58251,277
tx88189,34894,721
tx88190,73762,440
tx88191,29764,508
tx88192,53154,253
tx88193,43671,340
tx88194,96262,283
tx88195,15914,486
tx88196,58710,582
tx88197,21033,459
tx88198,45967,734
tx88199,55641,380
tx88200,2812,169
tx88201,20951,977
tx88202,39352,600
tx88203,71769,825
tx88204,27619,216
tx88205,37277,110
tx88206,22036,600
tx88207,26943,537
tx88208,99606,940
tx88209,19699,799
tx88210,36043,453
tx88211,80324,633
tx88212,32250,980
tx88213,51347,353
tx88214,97213,980
tx88215,12825,269
tx88216,51419,568
tx88217,74454,646
tx88218,39999,699
tx88219,61631,305
tx88220,43731,189
tx88221,78603,192
tx88222,16613,733
tx88223,7349,358
tx88224,23979,819
tx88225,44773,133
tx88226,82125,133
tx88227,63452,653
tx88228,54426,843
tx88229,84585,993
tx88230,15655,779
tx88231,37148,208
tx88232,20813,788
tx88233,82085,411
tx88234,34034,976
tx88235,99691,725
tx88236,65153,908
tx88237,80898,705
tx88238,80374,732
tx88239,45984,928
tx88240,30225,361
tx88241,84314,536
tx88242,46734,813
tx88243,40685,535
tx88244,72456,961
tx88245,53764,474
tx88246,62039,705
tx88247,56565,632
tx88248,66214,933
tx88249,73688,640
tx88250,97747,680
tx88251,39615,927
tx88252,1533,150
tx88253,38076,791
tx88254,99896,297
tx88255,31872,641
tx88256,60382,689
tx88257,59630,887
tx88258,79047,167
tx88259,84143,547
tx88260,65872,922
tx88261,31057,460
tx88262,52846,528
tx88263,85279,897
tx88264,13785,749
tx88265,96045,929
tx88266,13425,911
tx88267,62230,614
tx88268,24186,151
tx88269,47424,202
tx88270,44655,831
tx88271,52917,222
tx88272,67741,402
tx88273,13182,888
tx88274,38277,801
tx88275,57250,493
tx88276,75387,870
tx88277,69350,919
tx88278,51037,236
tx88279,43691,413
tx88280,39556,878
tx88281,44470,380
tx88282,50656,575
tx88283,88464,162
tx88284,92703,590
tx88285,37318,525
tx88286,80603,723
tx88287,79525,371
tx88288,82931,215
tx88289,42253,148
tx88290,52512,806
tx88291,28055,154
tx88292,97428,763
tx88293,5766,604
tx88294,84887,848
tx88295,5042,259
tx88296,56847,237
tx88297,81584,162
tx88298,12792,805
tx88299,22799,288
tx88300,92689,760
tx88301,63410,546
tx88302,30562,208
tx88303,21169,201
tx88304,19206,576
tx88305,31239,747
tx88306,78861,345
tx88307,32492,271
tx88308,70252,914
tx88309,74046,182
tx88310,64746,839
tx88311,46272,397
tx88312,5283,938
tx88313,83217,803
tx88314,18532,585
tx88315,12200,433
tx88316,8256,792
tx88317,67604,689
tx88318,35808,215
tx88319,75923,951
tx88320,57075,990
tx88321,91637,453
tx88322,41338,978
tx88323,1957,979
tx88324,98013,725
tx88325,42037,597
tx88326,54313,259
tx88327,87699,513
tx88328,92539,450
tx88329,17015,236
tx88330,40860,447
tx88331,17848,726
tx88332,42982,587
tx88333,49432,988
tx88334,27779,652
tx88335,21801,785
tx88336,87296,571
tx88337,88430,236
tx88338,87651,826
tx88339,79150,248
tx88340,38821,123
tx88341,22333,486
tx88342,44509,992
tx88343,12513,988
tx88344,5994,382
tx88345,97882,130
tx88346,18463,652
tx88347,82806,275
tx88348,98438,190
tx88349,3979,302
tx88350,29767,588
tx88351,45897,647
tx88352,11141,576
tx88353,56833,861
tx88354,74976,870
tx88355,22897,504
tx88356,30782,560
tx88357,89170,780
tx88358,9073,600
tx88359,79721,471
tx88360,15565,517
tx88361,44987,714
tx88362,1506,904
tx88363,42563,676
tx88364,28579,293
tx88365,21054,511
tx88366,2724,643
tx88367,72005,887
tx88368,4486,105
tx88369,80289,982
tx88370,70107,631
tx88371,11838,988
tx88372,60720,463
tx88373,51911,328
tx88374,96483,130
tx88375,54869,879
tx88376,43274,338
tx88377,93517,136
tx88378,2378,909
tx88379,50468,312
tx88380,85640,522
tx88381,46353,341
tx88382,8094,632
tx88383,56647,236
tx88384,42000,634
tx88385,12808,152
tx88386,22272,938
tx88387,92913,815
tx88388,16771,773
tx88389,14788,517
tx88390,93725,597
tx88391,56409,640
tx88392,82766,627
tx88393,14939,419
tx88394,82721,188
tx88395,40581,340
tx88396,75159,742
tx88397,25561,590
tx88398,3233,315
tx88399,88490,296
tx88400,27319,543
tx88401,47040,328
tx88402,83919,271
tx88403,13605,790
tx88404,81208,851
tx88405,13271,515
tx88406,12287,529
tx88407,70324,818
tx88408,56707,985
tx88409,39956,781
tx88410,52472,491
tx88411,63381,801
tx88412,25878,349
tx88413,24077,117
tx88414,68700,925
tx88415,42289,675
tx88416,12132,440
tx88417,59117,522
tx88418,43522,130
tx88419,19006,709
tx88420,33731,541
tx88421,49365,752
tx88422,8435,892
tx88423,40296,549
tx88424,59338,289
tx88425,92374,234
tx88426,84972,773
tx88427,26623,788
tx88428,62824,975
tx88429,3283,299
tx88430,59788,997
tx88431,71528,638
tx88432,99750,189
tx88433,40997,125
tx88434,99195,449
tx88435,18833,336
tx88436,44024,667
tx88437,93257,434
tx88438,75527,761
tx88439,98302,875
tx88440,23032,939
tx88441,39848,975
tx88442,31021,333
tx88443,32584,396
tx88444,27507,962
tx88445,27841,490
tx88446,26583,582
tx88447,13638,302
tx88448,39281,908
tx88449,84852,683
tx88450,5926,712
tx88451,47102,229
tx88452,50003,259
tx88453,52060,154
tx88454,77207,528
tx88455,89584,131
tx88456,10959,875
tx88457,52622,284
tx88458,39600,799
tx88459,35748,365
tx88460,53054,620
tx88461,96642,562
tx88462,69002,581
tx88463,94178,216
tx88464,40303,823
tx88465,30372,964
tx88466,65324,683
tx88467,64193,782
tx88468,76334,214
tx88469,48926,451
tx88470,11091,216
tx88471,15185,372
tx88472,77493,354
tx88473,69104,624
tx88474,86508,969
tx88475,82926,800
tx88476,58342,129
tx88477,19020,544
tx88478,58672,676
tx88479,14548,828
tx88480,27065,973
tx88481,84855,804
tx88482,42063,795
tx88483,62870,449
tx88484,31303,721
tx88485,17163,618
tx88486,66726,587
tx88487,76014,470
tx88488,75333,409
tx88489,14751,917
tx88490,14585,380
tx88491,4909,839
tx88492,59620,464
tx88493,10950,840
tx88494,61000,529
tx88495,12623,688
tx88496,19245,713
tx88497,38354,354
tx88498,91938,168
tx88499,92416,455
tx88500,49192,738
tx88501,95603,779
tx88502,96367,846
tx88503,92282,493
tx88504,91009,575
tx88505,16210,186
tx88506,17038,837
tx88507,90745,146
tx88508,83748,707
tx88509,1096,988
tx88510,72196,520
tx88511,55250,472
tx88512,96329,621
tx88513,63279,935
tx88514,24487,217
tx88515,23672,665
tx88516,73956,994
tx88517,3921,263
tx88518,65997,430
tx88519,49733,644
tx88520,30415,932
tx88521,89147,136
tx88522,44398,842
tx88523,46245,313
tx88524,61482,226
tx88525,82599,608
tx88526,84213,376
tx88527,97319,840
tx88528,79670,446
tx88529,2965,884
tx88530,84545,652
tx88531,45887,199
tx88532,56613,704
tx88533,33224,390
tx88534,94908,273
tx88535,90885,413
tx88536,17301,355
tx88537,79775,761
tx88538,86579,905
tx88539,68021,131
tx88540,84708,261
tx88541,54056,719
tx88542,39876,418
tx88543,37172,502
tx88544,75348,466
tx88545,97005,117
tx88546,80763,742
tx88547,93161,366
tx88548,14219,425
tx88549,37725,566
tx88550,43410,914
tx88551,80633,348
tx88552,18393,645
tx88553,22062,303
tx88554,42801,820
tx88555,62425,784
tx88556,63934,441
tx88557,63651,417
tx88558,46040,147
tx88559,96057,957
tx88560,59782,525
tx88561,46367,942
tx88562,56442,235
tx88563,71800,112
tx88564,23683,617
tx88565,99394,495
tx88566,5975,352
tx88567,85909,505
tx88568,79200,507
tx88569,44781,326
tx88570,37151,749
tx88571,88435,998
tx88572,55581,361
tx88573,74679,613
tx88574,18702,925
tx88575,25663,453
tx88576,42818,448
tx88577,24443,649
tx88578,33508,322
tx88579,1269,800
tx88580,17291,881
tx88581,19182,675
tx88582,54253,138
tx88583,83393,872
tx88584,1294,656
tx88585,20376,195
tx88586,26625,489
tx88587,5830,531
tx88588,43094,340
tx88589,53018,911
tx88590,76092,928
tx88591,97782,627
tx88592,75390,909
tx88593,1866,818
tx88594,43034,265
tx88595,1917,175
tx88596,98010,656
tx88597,3373,356
tx88598,79578,483
tx88599,71152,163
tx88600,48066,341
tx88601,24770,711
tx88602,74634,794
tx88603,82227,650
tx88604,8602,594
tx88605,11000,853
tx88606,79083,639
tx88607,5520,922
tx88608,19157,921
tx88609,17621,742
tx88610,75979,614
tx88611,64407,784
tx88612,49035,327
tx88613,53843,492
tx88614,21447,770
tx88615,28750,351
tx88616,87220,398
tx88617,8701,960
tx88618,98022,702
tx88619,45245,762
tx88620,76491,790
tx88621,1232,338
tx88622,13879,911
tx88623,68511,763
tx88624,65875,360
tx88625,92314,291
tx88626,21100,172
tx88627,60691,233
tx88628,72249,416
tx88629,76315,741
tx88630,50595,908
tx88631,37996,604
tx88632,92324,132
tx88633,97417,245
tx88634,55016,151
tx88635,3025,148
tx88636,45654,688
tx88637,90167,685
tx88638,84085,399
tx88639,37211,757
tx88640,82778,965
tx88641,23727,399
tx88642,26118,727
tx88643,93968,525
tx88644,89868,110
tx88645,89631,221
tx88646,86359,304
tx88647,3917,953
tx88648,39167,806
tx88649,38461,348
tx88650,69387,673
tx88651,2173,267
tx88652,93135,645
tx88653,7683,134
tx88654,20303,789
tx88655,7353,372
tx88656,3409,268
tx88657,48285,902
tx88658,20406,585
tx88659,7441,120
tx88660,75761,908
tx88661,2086,834
tx88662,96268,964
tx88663,32342,560
tx88664,61745,638
tx88665,10391,824
tx88666,44332,983
tx88667,58824,146
tx88668,65924,626
tx88669,45117,379
tx88670,8581,163
tx88671,87378,729
tx88672,55475,674
tx88673,59152,873
tx88674,72359,442
tx88675,46885,865
tx88676,60119,761
tx88677,68571,225
tx88678,25381,601
tx88679,70625,235
tx88680,30885,209
tx88681,95989,991
tx88682,2725,926
tx88683,82795,804
tx88684,32541,626
tx88685,83162,612
tx88686,81455,391
tx88687,84599,781
tx88688,64688,854
tx88689,51998,355
tx88690,32609,261
tx88691,71388,230
tx88692,52562,398
tx88693,56723,603
tx88694,74798,559
tx88695,14424,263
tx88696,77829,826
tx88697,79430,818
tx88698,35001,994
tx88699,92271,866
tx88700,4088,416
tx88701,65741,360
tx88702,71581,445
tx88703,47976,755
tx88704,84301,990
tx88705,86009,135
tx88706,36541,856
tx88707,30165,427
tx88708,15153,501
tx88709,4821,446
tx88710,53815,882
tx88711,92587,312
tx88712,6200,508
tx88713,22438,363
tx88714,20851,200
tx88715,3325,777
tx88716,54297,605
tx88717,6054,640
tx88718,76649,261
tx88719,36911,484
tx88720,99158,543
tx88721,34427,878
tx88722,70517,410
tx88723,62962,790
tx88724,12113,390
tx88725,95721,449
tx88726,47450,821
tx88727,42084,306
tx88728,49070,252
tx88729,3605,810
tx88730,58455,229
tx88731,48246,761
tx88732,9322,934
tx88733,8854,557
tx88734,77905,986
tx88735,71885,189
tx88736,79686,260
tx88737,98720,984
tx88738,8695,873
tx88739,67192,103
tx88740,19503,658
tx88741,22442,737
tx88742,8277,426
tx88743,87647,616
tx88744,2768,457
tx88745,94229,236
tx88746,9838,866
tx88747,52723,946
tx88748,29355,971
tx88749,33631,581
tx88750,38546,471
tx88751,8673,948
tx88752,82423,817
tx88753,2202,478
tx88754,33995,478
tx88755,45416,886
tx88756,8446,956
tx88757,86986,821
tx88758,18819,109
tx88759,99307,768
tx88760,84971,631
tx88761,2531,426
tx88762,16847,803
tx88763,37763,506
tx88764,32292,458
tx88765,78848,762
tx88766,86293,580
tx88767,46985,814
tx88768,51670,607
tx88769,39617,365
tx88770,84859,294
tx88771,9660,951
tx88772,8913,712
tx88773,47780,142
tx88774,82276,450
tx88775,53294,188
tx88776,48235,458
tx88777,57918,207
tx88778,25609,210
tx88779,10521,669
tx88780,25203,135
tx88781,3557,780
tx88782,32305,424
tx88783,64408,721
tx88784,33405,904
tx88785,18579,324
tx88786,47785,160
tx88787,55604,416
tx88788,11334,928
tx88789,71705,992
tx88790,52400,604
tx88791,57008,875
tx88792,17512,395
tx88793,59938,901
tx88794,43883,522
tx88795,42301,195
tx88796,72655,267
tx88797,38070,735
tx88798,58680,699
tx88799,76106,715
tx88800,36499,717
tx88801,36312,395
tx88802,61114,927
tx88803,38352,595
tx88804,95069,429
tx88805,67865,245
tx88806,28849,713
tx88807,40986,189
tx88808,42405,304
tx88809,37091,845
tx88810,64931,170
tx88811,89375,690
tx88812,42842,461
tx88813,63226,464
tx88814,42050,314
tx88815,59311,257
tx88816,8180,970
tx88817,47468,317
tx88818,25233,165
tx88819,92889,261
tx88820,93584,892
tx88821,50635,833
tx88822,84306,812
tx88823,57643,583
tx88824,88313,840
tx88825,96461,766
tx88826,56231,317
tx88827,72639,371
tx88828,63490,126
tx88829,96119,612
tx88830,47986,747
tx88831,20337,867
tx88832,84325,287
tx88833,16578,958
tx88834,4943,122
tx88835,72123,706
tx88836,2844,253
tx88837,97943,883
tx88838,44522,876
tx88839,41851,671
tx88840,56678,121
tx88841,66801,609
tx88842,23000,701
tx88843,74638,996
tx88844,10144,179
tx88845,71694,917
tx88846,14171,682
tx88847,8306,362
tx88848,47229,268
tx88849,46041,289
tx88850,91004,308
tx88851,16687,510
tx88852,56277,822
tx88853,44707,372
tx88854,67994,981
tx88855,81077,333
tx88856,74154,919
tx88857,99871,798
tx88858,87983,966
tx88859,99626,504
tx88860,14582,635
tx88861,5069,243
tx88862,43862,176
tx88863,71591,824
tx88864,52753,632
tx88865,79254,169
tx88866,15720,651
tx88867,94130,371
tx88868,28268,227
tx88869,72899,188
tx88870,59499,382
tx88871,99471,992
tx88872,91833,369
tx88873,31590,644
tx88874,1696,355
tx88875,37547,267
tx88876,36172,766
tx88877,75428,320
tx88878,29183,994
tx88879,86726,982
tx88880,52287,883
tx88881,62654,670
tx88882,86224,384
tx88883,50728,477
tx88884,82863,261
tx88885,29686,217
tx88886,11094,848
tx88887,88810,163
tx88888,11941,329
tx88889,46101,235
tx88890,81048,950
tx88891,83169,952
tx88892,68378,415
tx88893,38586,342
tx88894,79101,539
tx88895,4396,572
tx88896,92935,935
tx88897,84707,321
tx88898,95388,838
tx88899,49079,754
tx88900,74487,688
tx88901,62434,874
tx88902,75975,430
tx88903,86457,449
tx88904,98505,299
tx88905,88291,898
tx88906,56524,106
tx88907,7869,791
tx88908,22725,202
tx88909,88236,618
tx88910,20940,233
tx88911,60837,642
tx88912,64189,858
tx88913,76269,738
tx88914,72718,145
tx88915,22176,540
tx88916,80217,444
tx88917,20978,437
tx88918,49149,540
tx88919,60677,802
tx88920,94494,263
tx88921,4951,526
tx88922,49724,313
tx88923,65494,521
tx88924,23876,921
tx88925,32304,305
tx88926,21832,147
tx88927,46555,761
tx88928,59460,164
tx88929,29459,227
tx88930,66233,266
tx88931,96382,954
tx88932,50710,243
tx88933,97828,687
tx88934,18736,443
tx88935,20229,373
tx88936,22248,725
tx88937,52697,437
tx88938,7679,976
tx88939,96987,827
tx88940,51844,563
tx88941,98954,250
tx88942,23552,935
tx88943,15009,341
tx88944,92420,960
tx88945,37592,883
tx88946,76163,764
tx88947,44145,833
tx88948,47239,601
tx88949,66956,714
tx88950,39316,310
tx88951,14752,339
tx88952,13297,703
tx88953,86141,615
tx88954,77894,907
tx88955,98070,908
tx88956,50752,224
tx88957,11316,360
tx88958,13760,410
tx88959,17871,181
tx88960,59103,802
tx88961,70406,840
tx88962,62872,320
tx88963,87058,971
tx88964,64082,439
tx88965,62108,417
tx88966,15680,381
tx88967,44886,197
tx88968,21142,540
tx88969,52576,594
tx88970,17125,559
tx88971,67675,316
tx88972,66613,888
tx88973,56000,966
tx88974,82068,806
tx88975,4243,919
tx88976,58726,270
tx88977,66074,961
tx88978,42764,225
tx88979,57619,996
tx88980,82296,240
tx88981,25648,596
tx88982,42923,661
tx88983,90714,314
tx88984,20520,894
tx88985,54153,615
tx88986,75131,173
tx88987,13693,312
tx88988,35105,520
tx88989,37969,662
tx88990,59113,238
tx88991,15588,502
tx88992,59568,578
tx88993,99172,580
tx88994,92174,732
tx88995,75629,266
tx88996,86084,529
tx88997,64211,969
tx88998,81630,314
tx88999,61698,387
tx89000,64748,910
tx89001,3441,835
tx89002,68205,728
tx89003,78086,458
tx89004,7415,508
tx89005,41944,892
tx89006,33005,268
tx89007,97182,967
tx89008,35781,522
tx89009,4839,148
tx89010,31302,450
tx89011,36516,785
tx89012,45208,516
tx89013,16518,720
tx89014,78051,954
tx89015,29403,253
tx89016,48318,155
tx89017,45077,344
tx89018,24115,654
tx89019,10239,930
tx89020,1120,291
tx89021,26571,469
tx89022,97507,487
tx89023,49819,287
tx89024,2387,464
tx89025,70608,587
tx89026,49103,652
tx89027,48889,601
tx89028,40137,670
tx89029,28611,206
tx89030,32203,701
tx89031,40755,179
tx89032,78977,260
tx89033,67543,613
tx89034,20394,143
tx89035,34614,295
tx89036,88892,680
tx89037,96858,405
tx89038,1538,547
tx89039,2986,941
tx89040,11168,171
tx89041,80528,596
tx89042,41079,238
tx89043,87518,288
tx89044,42100,105
tx89045,82494,209
tx89046,21675,692
tx89047,38361,733
tx89048,73832,908
tx89049,6453,211
tx89050,6192,732
tx89051,5676,800
tx89052,25774,163
tx89053,79952,219
tx89054,80547,124
tx89055,52178,413
tx89056,46644,601
tx89057,40242,480
tx89058,37050,429
tx89059,58873,422
tx89060,90311,686
tx89061,83995,798
tx89062,72369,755
tx89063,24210,440
tx89064,81791,951
tx89065,44625,235
tx89066,96766,784
tx89067,63438,921
tx89068,78006,796
tx89069,20585,131
tx89070,17340,608
tx89071,22386,139
tx89072,76616,764
tx89073,62331,723
tx89074,37232,192
tx89075,52398,379
tx89076,89854,978
tx89077,11238,621
tx89078,75350,268
tx89079,97815,605
